kind_a,key_a,kind_b,key_b,matches,wins,win_rate
ability,bloodseeker_thirst,ability,lina_fiery_soul,9,5,0.555556
ability,bloodseeker_thirst,ability,lone_druid_savage_roar,9,6,0.666667
ability,bloodseeker_thirst,ability,nevermore_shadowraze2,9,6,0.666667
ability,bloodseeker_thirst,ability,sniper_take_aim,9,7,0.777778
ability,bloodseeker_thirst,ability,storm_spirit_static_remnant,9,5,0.555556
ability,bounty_hunter_jinada,ability,abyssal_underlord_pit_of_malice,9,7,0.777778
ability,bounty_hunter_jinada,ability,marci_grapple,9,4,0.444444
ability,bounty_hunter_jinada,ability,rubick_fade_bolt,9,3,0.333333
ability,bounty_hunter_jinada,ability,treant_living_armor,9,2,0.222222
ability,bounty_hunter_jinada,ability,undying_soul_rip,9,3,0.333333
ability,bounty_hunter_jinada,ability,weaver_shukuchi,9,5,0.555556
ability,bounty_hunter_jinada,ability,wisp_tether,9,7,0.777778
ability,bounty_hunter_shuriken_toss,ability,abyssal_underlord_firestorm,9,5,0.555556
ability,bounty_hunter_shuriken_toss,ability,ancient_apparition_ice_vortex,9,5,0.555556
ability,bounty_hunter_shuriken_toss,ability,antimage_mana_break,9,3,0.333333
ability,bounty_hunter_shuriken_toss,ability,chen_penitence,9,4,0.444444
ability,bounty_hunter_shuriken_toss,ability,dark_willow_cursed_crown,9,3,0.333333
ability,bounty_hunter_shuriken_toss,ability,death_prophet_exorcism,9,6,0.666667
ability,bounty_hunter_shuriken_toss,ability,doom_bringer_devour,9,2,0.222222
ability,bounty_hunter_shuriken_toss,ability,doom_bringer_scorched_earth,9,3,0.333333
ability,bounty_hunter_shuriken_toss,ability,ember_spirit_searing_chains,9,6,0.666667
ability,bounty_hunter_shuriken_toss,ability,gyrocopter_call_down,9,4,0.444444
ability,bounty_hunter_shuriken_toss,ability,hoodwink_scurry,9,3,0.333333
ability,bounty_hunter_shuriken_toss,ability,huskar_life_break,9,4,0.444444
ability,bounty_hunter_shuriken_toss,ability,keeper_of_the_light_illuminate,9,0,0.000000
ability,bounty_hunter_shuriken_toss,ability,largo_frogstomp,9,2,0.222222
ability,bounty_hunter_shuriken_toss,ability,mars_bulwark,9,5,0.555556
ability,bounty_hunter_shuriken_toss,ability,medusa_split_shot,9,1,0.111111
ability,bounty_hunter_shuriken_toss,ability,meepo_ransack,9,5,0.555556
ability,bounty_hunter_shuriken_toss,ability,obsidian_destroyer_sanity_eclipse,9,5,0.555556
ability,bounty_hunter_shuriken_toss,ability,pangolier_swashbuckle,9,3,0.333333
ability,bounty_hunter_shuriken_toss,ability,phantom_assassin_phantom_strike,9,2,0.222222
ability,bounty_hunter_shuriken_toss,ability,phantom_lancer_juxtapose,9,3,0.333333
ability,bounty_hunter_shuriken_toss,ability,puck_waning_rift,9,1,0.111111
ability,bounty_hunter_shuriken_toss,ability,queenofpain_scream_of_pain,9,3,0.333333
ability,bounty_hunter_shuriken_toss,ability,rubick_telekinesis,9,2,0.222222
ability,bounty_hunter_shuriken_toss,ability,slardar_slithereen_crush,9,5,0.555556
ability,bounty_hunter_shuriken_toss,ability,tidehunter_anchor_smash,9,4,0.444444
ability,bounty_hunter_shuriken_toss,ability,troll_warlord_whirling_axes_ranged,9,2,0.222222
ability,bounty_hunter_shuriken_toss,ability,undying_flesh_golem,9,2,0.222222
ability,bounty_hunter_track,ability,invoker_ice_wall_ad,9,5,0.555556
ability,bounty_hunter_track,ability,meepo_poof,9,1,0.111111
ability,bounty_hunter_wind_walk,ability,bristleback_quill_spray,9,5,0.555556
ability,bounty_hunter_wind_walk,ability,chen_divine_favor,9,5,0.555556
ability,bounty_hunter_wind_walk,ability,invoker_alacrity_ad,9,6,0.666667
ability,bounty_hunter_wind_walk,ability,invoker_deafening_blast_ad,9,5,0.555556
ability,bounty_hunter_wind_walk,ability,lone_druid_savage_roar,9,4,0.444444
ability,bounty_hunter_wind_walk,ability,shredder_chakram,9,7,0.777778
ability,bounty_hunter_wind_walk,ability,tusk_tag_team,9,8,0.888889
ability,bounty_hunter_wind_walk,ability,visage_summon_familiars,9,4,0.444444
ability,brewmaster_cinder_brew,ability,antimage_counterspell,9,4,0.444444
ability,brewmaster_cinder_brew,ability,marci_companion_run,9,2,0.222222
ability,brewmaster_drunken_brawler,ability,abyssal_underlord_firestorm,9,7,0.777778
ability,brewmaster_drunken_brawler,ability,abyssal_underlord_pit_of_malice,9,6,0.666667
ability,brewmaster_drunken_brawler,ability,arc_warden_spark_wraith,9,3,0.333333
ability,brewmaster_drunken_brawler,ability,beastmaster_summon_raptor,9,7,0.777778
ability,brewmaster_drunken_brawler,ability,disruptor_glimpse,9,2,0.222222
ability,brewmaster_drunken_brawler,ability,disruptor_kinetic_field,9,5,0.555556
ability,brewmaster_drunken_brawler,ability,grimstroke_soul_chain,9,4,0.444444
ability,brewmaster_drunken_brawler,ability,winter_wyvern_cold_embrace,9,5,0.555556
ability,brewmaster_primal_split,ability,lone_druid_savage_roar,9,3,0.333333
ability,brewmaster_primal_split,ability,oracle_fates_edict,9,2,0.222222
ability,brewmaster_primal_split,ability,oracle_purifying_flames,9,5,0.555556
ability,brewmaster_primal_split,ability,rubick_fade_bolt,9,5,0.555556
ability,brewmaster_primal_split,ability,undying_soul_rip,9,3,0.333333
ability,brewmaster_thunder_clap,ability,abaddon_aphotic_shield,9,4,0.444444
ability,brewmaster_thunder_clap,ability,abyssal_underlord_firestorm,9,4,0.444444
ability,brewmaster_thunder_clap,ability,arc_warden_flux,9,6,0.666667
ability,brewmaster_thunder_clap,ability,bristleback_quill_spray,9,5,0.555556
ability,brewmaster_thunder_clap,ability,disruptor_static_storm,9,5,0.555556
ability,brewmaster_thunder_clap,ability,hoodwink_scurry,9,5,0.555556
ability,brewmaster_thunder_clap,ability,keeper_of_the_light_spirit_form,9,5,0.555556
ability,brewmaster_thunder_clap,ability,lich_sinister_gaze,9,6,0.666667
ability,brewmaster_thunder_clap,ability,medusa_stone_gaze,9,3,0.333333
ability,brewmaster_thunder_clap,ability,treant_living_armor,9,3,0.333333
ability,brewmaster_thunder_clap,ability,tusk_tag_team,9,3,0.333333
ability,bristleback_bristleback,ability,chen_divine_favor,9,5,0.555556
ability,bristleback_bristleback,ability,earth_spirit_boulder_smash,9,6,0.666667
ability,bristleback_bristleback,ability,faceless_void_time_dilation,9,6,0.666667
ability,bristleback_bristleback,ability,grimstroke_ink_creature,9,7,0.777778
ability,bristleback_bristleback,ability,meepo_ransack,9,4,0.444444
ability,bristleback_bristleback,ability,muerta_dead_shot,9,2,0.222222
ability,bristleback_bristleback,ability,snapfire_lil_shredder,9,6,0.666667
ability,bristleback_quill_spray,ability,arc_warden_flux,9,3,0.333333
ability,bristleback_quill_spray,ability,dark_willow_bramble_maze,9,5,0.555556
ability,bristleback_quill_spray,ability,drow_ranger_wave_of_silence,9,4,0.444444
ability,bristleback_quill_spray,ability,hoodwink_sharpshooter,9,4,0.444444
ability,bristleback_quill_spray,ability,marci_companion_run,9,4,0.444444
ability,bristleback_quill_spray,ability,mars_spear,9,3,0.333333
ability,bristleback_quill_spray,ability,muerta_pierce_the_veil,9,2,0.222222
ability,bristleback_quill_spray,ability,oracle_fortunes_end,9,4,0.444444
ability,bristleback_quill_spray,ability,snapfire_mortimer_kisses,9,5,0.555556
ability,bristleback_viscous_nasal_goo,ability,arc_warden_spark_wraith,9,5,0.555556
ability,bristleback_viscous_nasal_goo,ability,earth_spirit_rolling_boulder,9,5,0.555556
ability,bristleback_viscous_nasal_goo,ability,legion_commander_moment_of_courage,9,5,0.555556
ability,bristleback_viscous_nasal_goo,ability,pangolier_lucky_shot,9,1,0.111111
ability,bristleback_viscous_nasal_goo,ability,terrorblade_conjure_image,9,0,0.000000
ability,bristleback_viscous_nasal_goo,ability,terrorblade_sunder,9,5,0.555556
ability,bristleback_viscous_nasal_goo,ability,tusk_snowball,9,3,0.333333
ability,bristleback_warpath,ability,arc_warden_flux,9,4,0.444444
ability,bristleback_warpath,ability,winter_wyvern_cold_embrace,9,4,0.444444
ability,broodmother_incapacitating_bite,ability,batrider_flamebreak,9,7,0.777778
ability,broodmother_incapacitating_bite,ability,bristleback_bristleback,9,5,0.555556
ability,broodmother_incapacitating_bite,ability,bristleback_quill_spray,9,7,0.777778
ability,broodmother_incapacitating_bite,ability,centaur_hoof_stomp,9,5,0.555556
ability,broodmother_incapacitating_bite,ability,centaur_return,9,4,0.444444
ability,broodmother_incapacitating_bite,ability,magnataur_skewer,9,3,0.333333
ability,broodmother_incapacitating_bite,ability,skywrath_mage_concussive_shot,9,5,0.555556
ability,broodmother_incapacitating_bite,ability,techies_land_mines,9,3,0.333333
ability,broodmother_incapacitating_bite,ability,tusk_snowball,9,2,0.222222
ability,broodmother_insatiable_hunger,ability,abyssal_underlord_firestorm,9,6,0.666667
ability,broodmother_insatiable_hunger,ability,bristleback_bristleback,9,3,0.333333
ability,broodmother_insatiable_hunger,ability,centaur_hoof_stomp,9,5,0.555556
ability,broodmother_insatiable_hunger,ability,earth_spirit_rolling_boulder,9,3,0.333333
ability,broodmother_insatiable_hunger,ability,gyrocopter_rocket_barrage,9,3,0.333333
ability,broodmother_insatiable_hunger,ability,invoker_deafening_blast_ad,9,5,0.555556
ability,broodmother_insatiable_hunger,ability,rubick_telekinesis,9,5,0.555556
ability,broodmother_insatiable_hunger,ability,shadow_demon_disruption,9,3,0.333333
ability,broodmother_insatiable_hunger,ability,skywrath_mage_mystic_flare,9,4,0.444444
ability,broodmother_insatiable_hunger,ability,spirit_breaker_charge_of_darkness,9,4,0.444444
ability,broodmother_spawn_spiderlings,ability,centaur_return,9,5,0.555556
ability,broodmother_spawn_spiderlings,ability,drow_ranger_wave_of_silence,9,4,0.444444
ability,broodmother_spawn_spiderlings,ability,earth_spirit_rolling_boulder,9,5,0.555556
ability,broodmother_spawn_spiderlings,ability,legion_commander_overwhelming_odds,9,5,0.555556
ability,broodmother_spawn_spiderlings,ability,lycan_howl,9,4,0.444444
ability,broodmother_spawn_spiderlings,ability,meepo_ransack,9,4,0.444444
ability,broodmother_spawn_spiderlings,ability,nyx_assassin_spiked_carapace,9,6,0.666667
ability,broodmother_spawn_spiderlings,ability,phoenix_fire_spirits,9,4,0.444444
ability,broodmother_spawn_spiderlings,ability,tusk_snowball,9,2,0.222222
ability,broodmother_spawn_spiderlings,ability,ursa_earthshock,9,4,0.444444
ability,broodmother_spawn_spiderlings,ability,void_spirit_resonant_pulse,9,3,0.333333
ability,broodmother_spawn_spiderlings,ability,winter_wyvern_cold_embrace,9,5,0.555556
ability,broodmother_spawn_spiderlings,ability,winter_wyvern_splinter_blast,9,1,0.111111
ability,broodmother_spin_web,ability,chen_divine_favor,9,5,0.555556
ability,broodmother_spin_web,ability,faceless_void_time_dilation,9,5,0.555556
ability,broodmother_spin_web,ability,monkey_king_tree_dance,9,5,0.555556
ability,broodmother_spin_web,ability,rubick_telekinesis,9,4,0.444444
ability,broodmother_spin_web,ability,ursa_earthshock,9,5,0.555556
ability,centaur_double_edge,ability,abyssal_underlord_pit_of_malice,9,2,0.222222
ability,centaur_double_edge,ability,elder_titan_echo_stomp,9,4,0.444444
ability,centaur_double_edge,ability,oracle_fates_edict,9,7,0.777778
ability,centaur_double_edge,ability,snapfire_lil_shredder,9,4,0.444444
ability,centaur_hoof_stomp,ability,abaddon_frostmourne,9,2,0.222222
ability,centaur_hoof_stomp,ability,invoker_deafening_blast_ad,9,5,0.555556
ability,centaur_hoof_stomp,ability,invoker_sun_strike_ad,9,2,0.222222
ability,centaur_hoof_stomp,ability,winter_wyvern_splinter_blast,9,3,0.333333
ability,centaur_return,ability,arc_warden_flux,9,3,0.333333
ability,centaur_return,ability,beastmaster_summon_raptor,9,5,0.555556
ability,centaur_return,ability,brewmaster_cinder_brew,9,3,0.333333
ability,centaur_return,ability,lone_druid_spirit_link,9,4,0.444444
ability,centaur_return,ability,oracle_fortunes_end,9,3,0.333333
ability,centaur_return,ability,void_spirit_dissimilate,9,4,0.444444
ability,centaur_stampede,ability,bristleback_viscous_nasal_goo,9,6,0.666667
ability,centaur_stampede,ability,grimstroke_dark_artistry,9,7,0.777778
ability,centaur_stampede,ability,invoker_sun_strike_ad,9,3,0.333333
ability,centaur_stampede,ability,phoenix_fire_spirits,9,5,0.555556
ability,centaur_stampede,ability,rubick_arcane_supremacy,9,4,0.444444
ability,centaur_stampede,ability,skywrath_mage_arcane_bolt,9,2,0.222222
ability,centaur_stampede,ability,tusk_tag_team,9,8,0.888889
ability,chaos_knight_chaos_bolt,ability,abyssal_underlord_atrophy_aura,9,6,0.666667
ability,chaos_knight_chaos_bolt,ability,invoker_emp_ad,9,4,0.444444
ability,chaos_knight_chaos_bolt,ability,muerta_gunslinger,9,3,0.333333
ability,chaos_knight_chaos_bolt,ability,visage_summon_familiars,9,3,0.333333
ability,chaos_knight_chaos_strike,ability,disruptor_kinetic_field,9,5,0.555556
ability,chaos_knight_chaos_strike,ability,nyx_assassin_impale,9,5,0.555556
ability,chaos_knight_chaos_strike,ability,rubick_fade_bolt,9,3,0.333333
ability,chaos_knight_chaos_strike,ability,rubick_telekinesis,9,7,0.777778
ability,chaos_knight_chaos_strike,ability,skywrath_mage_mystic_flare,9,3,0.333333
ability,chaos_knight_phantasm,ability,arc_warden_spark_wraith,9,4,0.444444
ability,chaos_knight_phantasm,ability,beastmaster_summon_razorback,9,4,0.444444
ability,chaos_knight_phantasm,ability,invoker_deafening_blast_ad,9,4,0.444444
ability,chaos_knight_phantasm,ability,magnataur_skewer,9,5,0.555556
ability,chaos_knight_phantasm,ability,rubick_telekinesis,9,5,0.555556
ability,chaos_knight_reality_rift,ability,abaddon_death_coil,9,4,0.444444
ability,chaos_knight_reality_rift,ability,arc_warden_magnetic_field,9,3,0.333333
ability,chaos_knight_reality_rift,ability,meepo_earthbind,9,4,0.444444
ability,chaos_knight_reality_rift,ability,nyx_assassin_impale,9,5,0.555556
ability,chaos_knight_reality_rift,ability,shredder_timber_chain,9,4,0.444444
ability,chaos_knight_reality_rift,ability,void_spirit_aether_remnant,9,3,0.333333
ability,chen_divine_favor,ability,antimage_counterspell,9,2,0.222222
ability,chen_hand_of_god,ability,arc_warden_spark_wraith,9,5,0.555556
ability,chen_hand_of_god,ability,beastmaster_summon_razorback,9,5,0.555556
ability,chen_hand_of_god,ability,chaos_knight_reality_rift,9,5,0.555556
ability,chen_hand_of_god,ability,grimstroke_spirit_walk,9,3,0.333333
ability,chen_hand_of_god,ability,invoker_sun_strike_ad,9,4,0.444444
ability,chen_hand_of_god,ability,meepo_ransack,9,1,0.111111
ability,chen_hand_of_god,ability,obsidian_destroyer_arcane_orb,9,5,0.555556
ability,chen_hand_of_god,ability,pangolier_shield_crash,9,5,0.555556
ability,chen_hand_of_god,ability,treant_living_armor,9,3,0.333333
ability,chen_holy_persuasion,ability,medusa_split_shot,9,4,0.444444
ability,chen_holy_persuasion,ability,oracle_fortunes_end,9,5,0.555556
ability,chen_penitence,ability,bristleback_bristleback,9,8,0.888889
ability,chen_penitence,ability,earth_spirit_magnetize,9,4,0.444444
ability,chen_penitence,ability,grimstroke_dark_artistry,9,3,0.333333
ability,chen_penitence,ability,lycan_summon_wolves,9,7,0.777778
ability,chen_penitence,ability,pangolier_shield_crash,9,4,0.444444
ability,chen_penitence,ability,shadow_demon_shadow_poison,9,0,0.000000
ability,chen_penitence,ability,undying_decay,9,3,0.333333
ability,clinkz_death_pact,ability,dark_willow_cursed_crown,9,5,0.555556
ability,clinkz_death_pact,ability,grimstroke_dark_artistry,9,3,0.333333
ability,clinkz_death_pact,ability,marci_grapple,9,4,0.444444
ability,clinkz_death_pact,ability,nyx_assassin_impale,9,4,0.444444
ability,clinkz_death_pact,ability,ogre_magi_fireblast,9,5,0.555556
ability,clinkz_death_pact,ability,pangolier_shield_crash,9,4,0.444444
ability,clinkz_death_pact,ability,rubick_fade_bolt,9,5,0.555556
ability,clinkz_death_pact,ability,shredder_chakram,9,5,0.555556
ability,clinkz_death_pact,ability,tusk_tag_team,9,4,0.444444
ability,clinkz_death_pact,ability,undying_tombstone,9,5,0.555556
ability,clinkz_searing_arrows,ability,batrider_flamebreak,9,5,0.555556
ability,clinkz_searing_arrows,ability,brewmaster_thunder_clap,9,8,0.888889
ability,clinkz_searing_arrows,ability,bristleback_bristleback,9,3,0.333333
ability,clinkz_searing_arrows,ability,dawnbreaker_fire_wreath,9,5,0.555556
ability,clinkz_searing_arrows,ability,death_prophet_spirit_siphon,9,4,0.444444
ability,clinkz_searing_arrows,ability,faceless_void_time_dilation,9,2,0.222222
ability,clinkz_searing_arrows,ability,grimstroke_ink_creature,9,3,0.333333
ability,clinkz_searing_arrows,ability,invoker_ghost_walk_ad,9,7,0.777778
ability,clinkz_searing_arrows,ability,marci_grapple,9,2,0.222222
ability,clinkz_searing_arrows,ability,night_stalker_crippling_fear,9,1,0.111111
ability,clinkz_searing_arrows,ability,techies_land_mines,9,4,0.444444
ability,clinkz_searing_arrows,ability,winter_wyvern_splinter_blast,9,4,0.444444
ability,clinkz_strafe,ability,ancient_apparition_cold_feet,9,4,0.444444
ability,clinkz_strafe,ability,axe_battle_hunger,9,3,0.333333
ability,clinkz_strafe,ability,bristleback_bristleback,9,4,0.444444
ability,clinkz_strafe,ability,doom_bringer_scorched_earth,9,3,0.333333
ability,clinkz_strafe,ability,grimstroke_spirit_walk,9,2,0.222222
ability,clinkz_strafe,ability,keeper_of_the_light_blinding_light,9,4,0.444444
ability,clinkz_strafe,ability,magnataur_shockwave,9,2,0.222222
ability,clinkz_strafe,ability,mirana_starfall,9,5,0.555556
ability,clinkz_strafe,ability,nyx_assassin_impale,9,6,0.666667
ability,clinkz_strafe,ability,rubick_fade_bolt,9,7,0.777778
ability,clinkz_strafe,ability,sandking_scorpion_strike,9,4,0.444444
ability,clinkz_strafe,ability,sniper_shrapnel,9,5,0.555556
ability,clinkz_strafe,ability,spectre_dispersion,9,4,0.444444
ability,clinkz_strafe,ability,storm_spirit_overload,9,3,0.333333
ability,clinkz_strafe,ability,sven_storm_bolt,9,5,0.555556
ability,clinkz_strafe,ability,techies_land_mines,9,5,0.555556
ability,clinkz_strafe,ability,treant_living_armor,9,2,0.222222
ability,clinkz_strafe,ability,tusk_snowball,9,3,0.333333
ability,clinkz_strafe,ability,vengefulspirit_magic_missile,9,3,0.333333
